1,1069
2,1060
3,1058
4,1064
5,1061
6,1069
7,1061
8,1065
9,1062
10,1061
11,1066
12,1065
13,1060
14,1065
15,1063
16,1064
17,1066
18,1066
19,1068
20,1064
21,1064
22,1060
23,1064
24,1061
25,1055
26,1061
27,1060
28,1062
29,1059
30,1063
31,1068
32,1054
33,1062
34,1058
35,1060
36,1064
37,1066
38,1064
39,1059
40,1059
41,1067
42,1065
43,1060
44,1061
45,1065
46,1057
47,1065
48,1058
49,1063
50,1060
51,1065
52,1062
53,1066
54,1056
55,1069
56,1063
57,1066
58,1058
59,1066
60,1066
61,1064
62,1068
63,1067
64,1063
65,1061
66,1066
67,1061
68,1062
69,1069
70,1064
71,1066
72,1061
73,1064
74,1070
75,1069
76,1066
77,1066
78,1058
79,1061
80,1070
81,1068
82,1066
83,1074
84,1062
85,1065
86,1066
87,1067
88,1068
89,1062
90,1062
91,1068
92,1071
93,1063
94,1063
95,1064
96,1066
97,1068
98,1066
99,1073
