1,754
2,751
3,757
4,753
5,753
6,753
7,757
8,752
9,754
10,754
11,756
12,756
13,754
14,756
15,754
16,754
17,757
18,757
19,755
20,754
21,755
22,754
23,753
24,755
25,757
26,759
27,757
28,756
29,760
30,759
31,758
32,757
33,756
34,755
35,756
36,753
37,755
38,756
39,757
40,753
41,753
42,754
43,754
44,750
45,755
46,758
47,752
48,755
49,756
50,757
51,755
52,753
53,755
54,760
55,757
56,759
57,758
58,755
59,757
60,754
61,756
62,759
63,759
64,757
65,760
66,753
67,756
68,756
69,758
70,759
71,755
72,757
73,761
74,757
75,757
76,758
77,757
78,758
79,758
80,757
81,756
82,762
83,757
84,757
85,758
86,758
87,759
88,759
89,759
90,761
91,760
92,760
93,760
94,756
95,760
96,759
97,759
98,760
99,762
