1,1014
2,1014
3,1020
4,1017
5,1017
6,1015
7,1019
8,1016
9,1020
10,1019
11,1021
12,1015
13,1022
14,1018
15,1023
16,1014
17,1014
18,1019
19,1017
20,1019
21,1014
22,1017
23,1022
24,1019
25,1013
26,1019
27,1012
28,1013
29,1017
30,1021
31,1017
32,1028
33,1017
34,1020
35,1015
36,1022
37,1017
38,1016
39,1024
40,1023
41,1016
42,1017
43,1013
44,1019
45,1022
46,1017
47,1019
48,1021
49,1020
50,1020
51,1026
52,1022
53,1024
54,1023
55,1020
56,1020
57,1020
58,1019
59,1012
60,1023
61,1021
62,1024
63,1019
64,1017
65,1017
66,1022
67,1020
68,1020
69,1018
70,1018
71,1017
72,1018
73,1020
74,1019
75,1022
76,1021
77,1019
78,1022
79,1024
80,1020
81,1021
82,1018
83,1017
84,1015
85,1018
86,1023
87,1020
88,1022
89,1024
90,1017
91,1024
92,1019
93,1018
94,1024
95,1020
96,1019
97,1020
98,1024
99,1020
