1,199
2,199
3,199
4,201
5,200
6,201
7,200
8,199
9,200
10,200
11,200
12,199
13,199
14,199
15,200
16,199
17,199
18,200
19,201
20,200
21,199
22,200
23,200
24,201
25,200
26,200
27,201
28,200
29,200
30,201
31,201
32,200
33,200
34,200
35,200
36,200
37,200
38,200
39,200
40,200
41,201
42,201
43,201
44,202
45,201
46,201
47,201
48,201
49,201
50,201
51,201
52,201
53,200
54,201
55,202
56,201
57,201
58,201
59,201
60,201
61,202
62,201
63,201
64,200
65,201
66,201
67,201
68,201
69,200
70,201
71,201
72,201
73,201
74,201
75,201
76,201
77,201
78,201
79,201
80,201
81,201
82,201
83,201
84,202
85,201
86,201
87,201
88,200
89,201
90,201
91,201
92,201
93,201
94,201
95,201
96,201
97,201
98,201
99,201
