(13.75, 13.75)
(23.25, 24.625)
(73.75, 24.625)
(73.75, 72.375)
(23.25, 72.375)
(23.25, 24.625)
(73.75, 24.625)
(73.75, 72.375)
(23.25, 72.375)
(23.25, 24.625)
(73.75, 24.625)
(73.75, 72.375)
(23.25, 72.375)
(23.25, 24.625)
(73.75, 24.625)
(73.75, 72.375)
(23.25, 72.375)
(23.25, 24.625)
(73.75, 24.625)
(73.75, 72.375)
(23.25, 72.375)
(23.25, 24.625)
(13.75, 13.75)
