1,762
2,763
3,761
4,761
5,762
6,762
7,759
8,760
9,758
10,762
11,762
12,761
13,762
14,761
15,761
16,763
17,760
18,761
19,763
20,760
21,760
22,763
23,763
24,762
25,759
26,761
27,763
28,759
29,761
30,765
31,762
32,763
33,763
34,766
35,762
36,762
37,766
38,764
39,765
40,762
41,764
42,764
43,764
44,764
45,766
46,764
47,763
48,764
49,764
50,764
51,764
52,763
53,765
54,763
55,763
56,767
57,766
58,761
59,766
60,764
61,765
62,765
63,765
64,763
65,766
66,765
67,763
68,763
69,762
70,765
71,764
72,762
73,767
74,763
75,764
76,764
77,764
78,766
79,766
80,765
81,764
82,766
83,764
84,762
85,764
86,767
87,765
88,763
89,763
90,763
91,763
92,764
93,765
94,765
95,766
96,763
97,762
98,766
99,764
