1,255
2,255
3,255
4,255
5,254
6,255
7,255
8,256
9,254
10,255
11,256
12,256
13,257
14,256
15,256
16,256
17,256
18,257
19,257
20,257
21,257
22,256
23,257
24,257
25,257
26,257
27,257
28,256
29,256
30,256
31,256
32,257
33,257
34,257
35,256
36,257
37,257
38,257
39,257
40,256
41,257
42,256
43,257
44,257
45,257
46,258
47,256
48,257
49,258
50,256
51,257
52,258
53,256
54,257
55,257
56,257
57,257
58,258
59,256
60,257
61,257
62,258
63,257
64,257
65,257
66,257
67,257
68,257
69,258
70,258
71,256
72,257
73,258
74,258
75,257
76,258
77,257
78,257
79,258
80,257
81,257
82,257
83,257
84,257
85,258
86,257
87,257
88,258
89,258
90,258
91,257
92,257
93,257
94,257
95,257
96,257
97,257
98,257
99,257
