1,401
2,402
3,402
4,402
5,402
6,402
7,401
8,401
9,402
10,402
11,402
12,403
13,402
14,402
15,402
16,402
17,401
18,403
19,403
20,402
21,403
22,404
23,403
24,404
25,404
26,403
27,402
28,404
29,404
30,404
31,403
32,403
33,404
34,403
35,404
36,404
37,404
38,405
39,403
40,403
41,403
42,403
43,404
44,403
45,403
46,403
47,404
48,404
49,403
50,404
51,404
52,403
53,403
54,403
55,404
56,403
57,403
58,403
59,405
60,403
61,403
62,404
63,405
64,405
65,404
66,403
67,404
68,403
69,403
70,404
71,403
72,404
73,403
74,404
75,404
76,404
77,405
78,403
79,404
80,404
81,404
82,405
83,403
84,404
85,404
86,404
87,404
88,404
89,404
90,404
91,404
92,405
93,405
94,404
95,404
96,404
97,404
98,404
99,404
