1,587
2,587
3,584
4,585
5,585
6,583
7,584
8,585
9,587
10,584
11,583
12,586
13,586
14,586
15,587
16,583
17,585
18,583
19,586
20,585
21,584
22,586
23,585
24,586
25,587
26,586
27,585
28,585
29,585
30,587
31,585
32,587
33,586
34,588
35,588
36,586
37,586
38,587
39,587
40,588
41,586
42,588
43,588
44,586
45,586
46,586
47,587
48,586
49,587
50,588
51,586
52,588
53,589
54,586
55,585
56,586
57,587
58,587
59,588
60,587
61,587
62,588
63,587
64,586
65,585
66,586
67,587
68,588
69,585
70,586
71,588
72,587
73,587
74,586
75,587
76,587
77,587
78,586
79,586
80,588
81,586
82,586
83,585
84,586
85,586
86,587
87,586
88,587
89,588
90,587
91,586
92,588
93,587
94,588
95,588
96,588
97,588
98,588
99,585
